url,signals,explanation_en,simplified_signals,risk_level,top_indicators,refined_explanation
https://www.passwordstore.org,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content | contains sensitive keywords such as password commonly targeted in credential theft attacks,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, shows semantic inconsistency between the URL structure and webpage content, and contains sensitive keywords such as password commonly targeted in credential theft attacks. These characteristics are frequently associated with deceptive or malicious web infrastructure.",repeated character patterns | uncommon top-level domain | url and page content mismatch | contains sensitive keywords such as password commonly targeted in credential theft attacks,MEDIUM,url and page content mismatch | uncommon top-level domain | repeated character patterns,"The URL exhibits several potentially concerning characteristics. The domain name, “passwordstore.org,” doesn’t align with the page content, suggesting a possible redirection or impersonation attempt. Furthermore, the use of repeated characters within the URL structure is atypical and warrants closer scrutiny. This combination raises a moderate risk of deceptive activity."
https://www.camsecure.co.uk,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content | contains sensitive keywords such as secure commonly targeted in credential theft attacks,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, shows semantic inconsistency between the URL structure and webpage content, and contains sensitive keywords such as secure commonly targeted in credential theft attacks. These characteristics are frequently associated with deceptive or malicious web infrastructure.",repeated character patterns | uncommon top-level domain | url and page content mismatch | contains sensitive keywords such as secure commonly targeted in credential theft attacks,MEDIUM,url and page content mismatch | uncommon top-level domain | repeated character patterns,"The URL exhibits several concerning characteristics. The domain, “camsecure.co.uk,” appears unrelated to typical security services, raising immediate suspicion. Furthermore, the page content doesn’t align with the domain name’s implied purpose. The presence of repeated characters within the URL structure adds to the unusualness, warranting careful scrutiny."
https://www.token.co.jp,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content | contains sensitive keywords such as token commonly targeted in credential theft attacks,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, shows semantic inconsistency between the URL structure and webpage content, and contains sensitive keywords such as token commonly targeted in credential theft attacks. These characteristics are frequently associated with deceptive or malicious web infrastructure.",repeated character patterns | uncommon top-level domain | url and page content mismatch | contains sensitive keywords such as token commonly targeted in credential theft attacks,MEDIUM,url and page content mismatch | uncommon top-level domain | repeated character patterns,"This URL exhibits several concerning characteristics. The domain “token.co.jp” appears dissimilar to the page content, suggesting a potential redirection or impersonation. Furthermore, the uncommon top-level domain (.co.jp) and repeated character patterns within the URL raise a flag. These elements warrant closer scrutiny to determine the site’s legitimacy and intended destination."
https://www.update.ph,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content | contains sensitive keywords such as update commonly targeted in credential theft attacks,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, shows semantic inconsistency between the URL structure and webpage content, and contains sensitive keywords such as update commonly targeted in credential theft attacks. These characteristics are frequently associated with deceptive or malicious web infrastructure.",repeated character patterns | uncommon top-level domain | url and page content mismatch | contains sensitive keywords such as update commonly targeted in credential theft attacks,MEDIUM,url and page content mismatch | uncommon top-level domain | repeated character patterns,"The URL exhibits several concerning characteristics. The uncommon top-level domain (.ph) combined with a generic service name like “update” raises a flag. Furthermore, the page content doesn't align with a typical legitimate software update site. Repeated character patterns within the URL structure also warrant scrutiny, suggesting potential obfuscation."
https://www.okwallet.com.bd,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content | contains sensitive keywords such as wallet commonly targeted in credential theft attacks,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, shows semantic inconsistency between the URL structure and webpage content, and contains sensitive keywords such as wallet commonly targeted in credential theft attacks. These characteristics are frequently associated with deceptive or malicious web infrastructure.",repeated character patterns | uncommon top-level domain | url and page content mismatch | contains sensitive keywords such as wallet commonly targeted in credential theft attacks,MEDIUM,url and page content mismatch | uncommon top-level domain | repeated character patterns,"This URL exhibits several concerning characteristics. The domain, “okwallet.com.bd,” appears unrelated to typical financial services, raising immediate suspicion. Furthermore, the uncommon top-level domain and repeated character patterns within the URL structure suggest a potential attempt to mimic a legitimate site. This warrants careful scrutiny to assess potential phishing or malicious activity."
https://www.cencenelec.eu,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content | shows repeated lexical patterns resembling typosquatting or algorithmic domain generation,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, shows semantic inconsistency between the URL structure and webpage content, and shows repeated lexical patterns resembling typosquatting or algorithmic domain generation. These characteristics are frequently associated with deceptive or malicious web infrastructure.",repeated character patterns | uncommon top-level domain | url and page content mismatch | shows repeated lexical patterns resembling typosquatting or algorithmic domain generation,MEDIUM,url and page content mismatch | uncommon top-level domain | repeated character patterns,"The URL exhibits several concerning characteristics. The domain name, “cencenelec.eu,” closely mimics a legitimate European Commission entity, creating a potential deception. Combined with the uncommon top-level domain and repeated character patterns, this URL warrants careful scrutiny. It may be attempting to mimic a trustworthy source to gain user confidence and potentially deliver malicious content."
https://www.tomercohen.com,shows repeated character sequences indicative of lexical obfuscation | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, and shows semantic inconsistency between the URL structure and webpage content. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",repeated character patterns | url and page content mismatch,MEDIUM,url and page content mismatch | repeated character patterns,"The URL’s apparent domain, “tomercohen.com,” appears inconsistent with the page content, raising a moderate concern. The presence of repeated character patterns within the URL structure is atypical and warrants further investigation. This discrepancy suggests a potential attempt to disguise the true destination or mimic a legitimate site."
https://www.accountancyage.com,shows repeated character sequences indicative of lexical obfuscation | shows semantic inconsistency between the URL structure and webpage content | contains sensitive keywords such as account commonly targeted in credential theft attacks,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, shows semantic inconsistency between the URL structure and webpage content, and contains sensitive keywords such as account commonly targeted in credential theft attacks. These characteristics are frequently associated with deceptive or malicious web infrastructure.",repeated character patterns | url and page content mismatch | contains sensitive keywords such as account commonly targeted in credential theft attacks,MEDIUM,url and page content mismatch | repeated character patterns,"The URL’s apparent domain, “accountancyage.com,” contrasts with the page content, suggesting a potential redirection or impersonation attempt. The presence of repeated character patterns within the URL structure is a notable anomaly. This discrepancy warrants further investigation to determine the true destination and assess the risk of malicious activity."
https://www.slscottauthor.com,shows repeated character sequences indicative of lexical obfuscation | shows semantic inconsistency between the URL structure and webpage content | contains sensitive keywords such as auth commonly targeted in credential theft attacks,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, shows semantic inconsistency between the URL structure and webpage content, and contains sensitive keywords such as auth commonly targeted in credential theft attacks. These characteristics are frequently associated with deceptive or malicious web infrastructure.",repeated character patterns | url and page content mismatch | contains sensitive keywords such as auth commonly targeted in credential theft attacks,MEDIUM,url and page content mismatch | repeated character patterns,"The URL’s structure, specifically “slscottauthor,” raises a moderate concern. The apparent mismatch between the domain name and the page content suggests a potential redirection or impersonation attempt. Repeated character patterns within the URL could indicate obfuscation, possibly used to bypass security filters or disguise malicious intent. Further investigation is warranted."
https://www.tescobank.com,shows repeated character sequences indicative of lexical obfuscation | shows semantic inconsistency between the URL structure and webpage content | contains sensitive keywords such as bank commonly targeted in credential theft attacks,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, shows semantic inconsistency between the URL structure and webpage content, and contains sensitive keywords such as bank commonly targeted in credential theft attacks. These characteristics are frequently associated with deceptive or malicious web infrastructure.",repeated character patterns | url and page content mismatch | contains sensitive keywords such as bank commonly targeted in credential theft attacks,MEDIUM,url and page content mismatch | repeated character patterns,"The URL’s apparent similarity to a legitimate financial institution, Tesco Bank, warrants careful scrutiny. The presence of repeated character patterns and a potential mismatch between the URL and the page content raises concerns. This could indicate a phishing attempt designed to mimic a trusted source and deceive users into divulging sensitive information."
https://www.recoverycomedy.com,shows repeated character sequences indicative of lexical obfuscation | shows semantic inconsistency between the URL structure and webpage content | contains sensitive keywords such as recovery commonly targeted in credential theft attacks,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, shows semantic inconsistency between the URL structure and webpage content, and contains sensitive keywords such as recovery commonly targeted in credential theft attacks. These characteristics are frequently associated with deceptive or malicious web infrastructure.",repeated character patterns | url and page content mismatch | contains sensitive keywords such as recovery commonly targeted in credential theft attacks,MEDIUM,url and page content mismatch | repeated character patterns,"The URL’s structure, “recoverycomedy.com,” coupled with a potential page content mismatch, warrants careful scrutiny. The repeated character patterns within the domain name are unusual and could indicate a deceptive attempt to mimic a legitimate site. Further investigation is needed to confirm the site’s true purpose and ensure it aligns with the stated content."
https://www.tokencoins.com,shows repeated character sequences indicative of lexical obfuscation | shows semantic inconsistency between the URL structure and webpage content | contains sensitive keywords such as token commonly targeted in credential theft attacks,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, shows semantic inconsistency between the URL structure and webpage content, and contains sensitive keywords such as token commonly targeted in credential theft attacks. These characteristics are frequently associated with deceptive or malicious web infrastructure.",repeated character patterns | url and page content mismatch | contains sensitive keywords such as token commonly targeted in credential theft attacks,MEDIUM,url and page content mismatch | repeated character patterns,"The URL’s structure, “tokencoins.com,” raises a moderate level of concern. The domain name closely resembles a legitimate cryptocurrency platform, yet the page content doesn't fully align with typical cryptocurrency offerings. Repeated character patterns within the URL itself are also noteworthy, suggesting potential obfuscation or a deliberate attempt to mimic a trusted source."
https://www.talktalkgroup.com,shows repeated character sequences indicative of lexical obfuscation | shows semantic inconsistency between the URL structure and webpage content | shows repeated lexical patterns resembling typosquatting or algorithmic domain generation,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, shows semantic inconsistency between the URL structure and webpage content, and shows repeated lexical patterns resembling typosquatting or algorithmic domain generation. These characteristics are frequently associated with deceptive or malicious web infrastructure.",repeated character patterns | url and page content mismatch | shows repeated lexical patterns resembling typosquatting or algorithmic domain generation,MEDIUM,url and page content mismatch | repeated character patterns,"The URL’s apparent association with TalkTalk Group, a legitimate telecommunications provider, is disrupted by the presence of repeated character patterns. This discrepancy between the domain name and the page content raises a cautious concern. It warrants further investigation to determine if the page redirects to a malicious site or if there’s an unintended alteration of the TalkTalk Group website."
https://www.xxxwww.mobi,uses a low-trust top-level domain frequently abused in phishing campaigns,This URL is classified as malicious because it uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.,uncommon top-level domain,LOW,uncommon top-level domain,"The URL’s unusual top-level domain, “.mobi,” combined with the excessive use of “www” within the subdomain, raises a slight concern. This structure deviates from typical mobile application or content delivery domain patterns. Further investigation is warranted to determine the site’s actual purpose and legitimacy, given the atypical naming conventions."
https://www.bse.telangana.gov.in,uses an unusually long and potentially deceptive domain name | contains excessive nested subdomains frequently used to disguise malicious destinations | shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, contains excessive nested subdomains frequently used to disguise malicious destinations, shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, and shows semantic inconsistency between the URL structure and webpage content. The combination of these indicators strongly resembles known phishing, credential harvesting, malware delivery, or malicious redirection infrastructure.",unusually long domain name | multiple nested subdomains | repeated character patterns | uncommon top-level domain | url and page content mismatch,HIGH,nested subdomains | url and page content mismatch | uncommon top-level domain | unusually long domain name,"This URL exhibits several concerning characteristics. The nested subdomains and unusually long domain name, combined with the `.gov.in` TLD, warrant careful scrutiny. The apparent mismatch between the URL and the Telangana State Board of Examination’s expected content raises a red flag. Further investigation is advised to confirm legitimacy."
https://www.authentichappiness.sas.upenn.edu,uses an unusually long and potentially deceptive domain name | contains excessive nested subdomains frequently used to disguise malicious destinations | shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content | contains sensitive keywords such as auth commonly targeted in credential theft attacks,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, contains excessive nested subdomains frequently used to disguise malicious destinations, shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, shows semantic inconsistency between the URL structure and webpage content, and contains sensitive keywords such as auth commonly targeted in credential theft attacks. The combination of these indicators strongly resembles known phishing, credential harvesting, malware delivery, or malicious redirection infrastructure.",unusually long domain name | multiple nested subdomains | repeated character patterns | uncommon top-level domain | url and page content mismatch | contains sensitive keywords such as auth commonly targeted in credential theft attacks,HIGH,nested subdomains | url and page content mismatch | uncommon top-level domain | unusually long domain name,"This URL exhibits several concerning characteristics. The nested subdomains and unusually long domain name, combined with the uncommon `.edu` top-level domain, warrant scrutiny. The apparent page content mismatch, while potentially misleading, further raises suspicion. It’s prudent to investigate this URL’s legitimacy due to these structural anomalies."
https://www.online.citibank.co.in,uses an unusually long and potentially deceptive domain name | contains excessive nested subdomains frequently used to disguise malicious destinations | shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content | contains sensitive keywords such as bank commonly targeted in credential theft attacks,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, contains excessive nested subdomains frequently used to disguise malicious destinations, shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, shows semantic inconsistency between the URL structure and webpage content, and contains sensitive keywords such as bank commonly targeted in credential theft attacks. The combination of these indicators strongly resembles known phishing, credential harvesting, malware delivery, or malicious redirection infrastructure.",unusually long domain name | multiple nested subdomains | repeated character patterns | uncommon top-level domain | url and page content mismatch | contains sensitive keywords such as bank commonly targeted in credential theft attacks,HIGH,nested subdomains | url and page content mismatch | uncommon top-level domain | unusually long domain name,"This URL exhibits several concerning characteristics. The nested subdomains and unusually long domain name, combined with the uncommon top-level domain (.co.in), raise a red flag. The apparent page content mismatch further suggests a potential deception. It warrants careful scrutiny to determine if the site is a legitimate impersonation."
https://www.itaquaquecetuba.sp.gov.br,uses an unusually long and potentially deceptive domain name | contains excessive nested subdomains frequently used to disguise malicious destinations | shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content | shows repeated lexical patterns resembling typosquatting or algorithmic domain generation,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, contains excessive nested subdomains frequently used to disguise malicious destinations, shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, shows semantic inconsistency between the URL structure and webpage content, and shows repeated lexical patterns resembling typosquatting or algorithmic domain generation. The combination of these indicators strongly resembles known phishing, credential harvesting, malware delivery, or malicious redirection infrastructure.",unusually long domain name | multiple nested subdomains | repeated character patterns | uncommon top-level domain | url and page content mismatch | shows repeated lexical patterns resembling typosquatting or algorithmic domain generation,HIGH,nested subdomains | url and page content mismatch | uncommon top-level domain | unusually long domain name,"This URL exhibits several concerning characteristics. The nested subdomains and unusually long domain name, combined with the uncommon `.sp.gov.br` top-level domain, raise a red flag. The apparent mismatch between the domain name and the “itaquaquecetuba.sp.gov.br” suggests potential impersonation. Further investigation is warranted to confirm the site’s legitimacy and intended purpose."
https://www.passionatepeople.invacare.eu.com,uses an unusually long and potentially deceptive domain name | contains excessive nested subdomains frequently used to disguise malicious destinations | shows repeated character sequences indicative of lexical obfuscation | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, contains excessive nested subdomains frequently used to disguise malicious destinations, shows repeated character sequences indicative of lexical obfuscation, and shows semantic inconsistency between the URL structure and webpage content. These characteristics are frequently associated with deceptive or malicious web infrastructure.",unusually long domain name | multiple nested subdomains | repeated character patterns | url and page content mismatch,HIGH,nested subdomains | url and page content mismatch | unusually long domain name | repeated character patterns,"This URL exhibits several concerning characteristics. The nested subdomains and unusually long domain name, combined with the page content mismatch, suggest a potential attempt to disguise the true destination. Repeated character patterns within the domain further raise suspicion, warranting careful scrutiny to determine if this URL is legitimate."
https://www.christinedemerchant.com,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, and shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",unusually long domain name | repeated character patterns,LOW,unusually long domain name | repeated character patterns,"The URL’s extended domain name and repeated character patterns warrant cautious observation. While “christinedemerchant.com” appears legitimate, these structural elements can sometimes be associated with deceptive websites mimicking established businesses. Further investigation is recommended to confirm the site’s authenticity and intended purpose before interacting."
https://www.authorjessmichaels.com,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation | contains sensitive keywords such as auth commonly targeted in credential theft attacks,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, shows repeated character sequences indicative of lexical obfuscation, and contains sensitive keywords such as auth commonly targeted in credential theft attacks. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",unusually long domain name | repeated character patterns | contains sensitive keywords such as auth commonly targeted in credential theft attacks,LOW,unusually long domain name | repeated character patterns,"The URL’s extended domain name and repetition of “s” characters raise a slight concern. While the domain appears to belong to a legitimate individual, these structural elements deviate from typical website addresses. Further investigation is warranted to confirm the site’s authenticity and intended purpose, particularly regarding potential obfuscation tactics."
https://www.carminestatebank.com,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation | contains sensitive keywords such as bank commonly targeted in credential theft attacks,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, shows repeated character sequences indicative of lexical obfuscation, and contains sensitive keywords such as bank commonly targeted in credential theft attacks. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",unusually long domain name | repeated character patterns | contains sensitive keywords such as bank commonly targeted in credential theft attacks,LOW,unusually long domain name | repeated character patterns,"The URL’s structure warrants cautious observation. The unusually long domain name combined with repeated character patterns raises a minor concern. While the domain name appears to be a legitimate financial institution, these structural elements deviate from typical URL conventions. Further investigation is recommended to confirm the URL’s authenticity and intended purpose."
https://www.dialoginternational.com,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation | contains sensitive keywords such as login commonly targeted in credential theft attacks,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, shows repeated character sequences indicative of lexical obfuscation, and contains sensitive keywords such as login commonly targeted in credential theft attacks. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",unusually long domain name | repeated character patterns | contains sensitive keywords such as login commonly targeted in credential theft attacks,LOW,unusually long domain name | repeated character patterns,"The URL’s extended domain name and repeated character sequences warrant careful consideration. While “dialoginternational.com” appears legitimate, these structural elements can sometimes be associated with deceptive websites mimicking established organizations. Further investigation is advised to confirm the site’s authenticity and intended purpose, particularly regarding potential phishing attempts."
https://www.routerpasswords.com,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation | contains sensitive keywords such as password commonly targeted in credential theft attacks,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, shows repeated character sequences indicative of lexical obfuscation, and contains sensitive keywords such as password commonly targeted in credential theft attacks. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",unusually long domain name | repeated character patterns | contains sensitive keywords such as password commonly targeted in credential theft attacks,LOW,unusually long domain name | repeated character patterns,"The URL’s extended domain name and repeated character sequences raise a slight concern. Router password websites, like this one, are frequently associated with malicious activity, potentially redirecting users to phishing sites or distributing malware. While not definitively malicious, the URL structure warrants careful scrutiny and verification of the site's legitimacy."
https://www.falkensecurenetworks.com,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation | contains sensitive keywords such as secure commonly targeted in credential theft attacks,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, shows repeated character sequences indicative of lexical obfuscation, and contains sensitive keywords such as secure commonly targeted in credential theft attacks. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",unusually long domain name | repeated character patterns | contains sensitive keywords such as secure commonly targeted in credential theft attacks,LOW,unusually long domain name | repeated character patterns,"The URL exhibits characteristics that warrant careful consideration. The unusually long domain name and repeated character patterns within “falkensecurenetworks” could suggest a deliberate attempt to mimic a legitimate, established security provider. This pattern may raise concerns about potential phishing or brand impersonation activities. Further investigation is advised."
https://www.designingdisney.com,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation | contains sensitive keywords such as signin commonly targeted in credential theft attacks,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, shows repeated character sequences indicative of lexical obfuscation, and contains sensitive keywords such as signin commonly targeted in credential theft attacks. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",unusually long domain name | repeated character patterns | contains sensitive keywords such as signin commonly targeted in credential theft attacks,LOW,unusually long domain name | repeated character patterns,"The URL’s extended domain name and repeated character patterns warrant cautious observation. These elements can sometimes be indicative of domains mimicking legitimate websites, potentially employed in phishing or brand impersonation campaigns. Further investigation is recommended to confirm the site’s authenticity and intended purpose, given these unusual structural characteristics."
https://www.tokeninteractive.com,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation | contains sensitive keywords such as token commonly targeted in credential theft attacks,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, shows repeated character sequences indicative of lexical obfuscation, and contains sensitive keywords such as token commonly targeted in credential theft attacks. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",unusually long domain name | repeated character patterns | contains sensitive keywords such as token commonly targeted in credential theft attacks,LOW,unusually long domain name | repeated character patterns,"The URL’s extended domain name and repeated character sequences warrant cautious observation. While “tokeninteractive.com” appears legitimate, this specific URL structure deviates from typical usage. This unusual format could potentially indicate a misconfigured service or, less likely, a deliberate attempt to obscure the true destination of the request. Further investigation is advised."
https://www.tokyogirlsupdate.com,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation | contains sensitive keywords such as update commonly targeted in credential theft attacks,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, shows repeated character sequences indicative of lexical obfuscation, and contains sensitive keywords such as update commonly targeted in credential theft attacks. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",unusually long domain name | repeated character patterns | contains sensitive keywords such as update commonly targeted in credential theft attacks,LOW,unusually long domain name | repeated character patterns,"The URL’s extended domain name and repetition of “g” characters raise a slight concern. While not definitively malicious, this structure deviates from typical website naming conventions. It warrants further investigation to determine the site’s purpose and potential association with deceptive or potentially compromised content. A cautious approach is advised."
https://www.ewallet-optimizer.com,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation | contains sensitive keywords such as wallet commonly targeted in credential theft attacks,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, shows repeated character sequences indicative of lexical obfuscation, and contains sensitive keywords such as wallet commonly targeted in credential theft attacks. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",unusually long domain name | repeated character patterns | contains sensitive keywords such as wallet commonly targeted in credential theft attacks,LOW,unusually long domain name | repeated character patterns,"The URL’s extended domain name and repeated character sequences warrant cautious attention. While the domain name itself doesn’t immediately flag a known threat, these structural elements can sometimes be associated with deceptive websites mimicking legitimate services. Further investigation is recommended to confirm the site’s authenticity and intended purpose before interacting."
https://www.novotel-dubai-world-trade-centre.com,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation | contains excessive special characters frequently observed in phishing URLs,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, shows repeated character sequences indicative of lexical obfuscation, and contains excessive special characters frequently observed in phishing URLs. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",unusually long domain name | repeated character patterns | many special characters,MEDIUM,many special characters | unusually long domain name | repeated character patterns,"This URL exhibits several characteristics warranting cautious assessment. The presence of numerous special characters and a lengthy domain name, combined with repeated character patterns, suggests a potential attempt to obfuscate the true destination. While the domain name superficially resembles a legitimate hotel, these structural elements raise concerns about potential phishing or redirection to a malicious site."
https://www.our-lady-of-sorrows-santa-barbara.com,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation | contains excessive special characters frequently observed in phishing URLs | shows repeated lexical patterns resembling typosquatting or algorithmic domain generation,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, shows repeated character sequences indicative of lexical obfuscation, contains excessive special characters frequently observed in phishing URLs, and shows repeated lexical patterns resembling typosquatting or algorithmic domain generation. These characteristics are frequently associated with deceptive or malicious web infrastructure.",unusually long domain name | repeated character patterns | many special characters | shows repeated lexical patterns resembling typosquatting or algorithmic domain generation,MEDIUM,many special characters | unusually long domain name | repeated character patterns,"This URL exhibits several potentially concerning characteristics. The extensive use of special characters and the unusually long domain name, combined with repeated character patterns, raise a flag. These elements could be employed to obfuscate the true destination of the link, potentially leading users to a deceptive website mimicking a legitimate organization. Further investigation is warranted."
https://www.sosthenhennekam.com,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation | shows repeated lexical patterns resembling typosquatting or algorithmic domain generation,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, shows repeated character sequences indicative of lexical obfuscation, and shows repeated lexical patterns resembling typosquatting or algorithmic domain generation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",unusually long domain name | repeated character patterns | shows repeated lexical patterns resembling typosquatting or algorithmic domain generation,LOW,unusually long domain name | repeated character patterns,"The URL’s extended domain name and repeated character sequences warrant cautious examination. These structural elements are not typical of established, reputable websites. While not inherently malicious, the unusual formatting raises a minor concern. Further investigation is advised to assess the site’s legitimacy and intended purpose, particularly regarding potential obfuscation."
https://www.plusunemiettedanslassiette.fr,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",unusually long domain name | repeated character patterns | uncommon top-level domain,MEDIUM,uncommon top-level domain | unusually long domain name | repeated character patterns,This URL exhibits several potentially concerning characteristics. The uncommon top-level domain (.fr) combined with the unusually long and somewhat nonsensical domain name suggests a possible attempt to mask the true destination. Repeated character patterns within the domain name also warrant scrutiny. Further investigation is recommended to determine the site’s actual purpose and legitimacy.
